id,name,address
12047,NULL,Oude Delft 233 te Delft (ZH)
12048,NULL,Oude Delft 237 te Delft (ZH)
12049,NULL,Oude Delft 239 te Delft (ZH)
12050,NULL,Oude Delft 241 te Delft (ZH)
12051,NULL,Oude Delft 243 te Delft (ZH)
12052,NULL,Oude Delft 249 te Delft (ZH) e.a.
12053,NULL,Oude Delft 253 te Delft (ZH)
12054,NULL,Oude Delft 255 te Delft (ZH)
12055,NULL,Oude Delft 257 te Delft (ZH)
12056,NULL,Oude Delft 2 te Delft (ZH)
12057,NULL,Oude Delft 4 te Delft (ZH)
12058,NULL,Oude Delft 6 te Delft (ZH)
12059,NULL,Oude Delft 14 te Delft (ZH)
12060,NULL,Oude Delft 16 te Delft (ZH) e.a.
12061,NULL,Oude Delft 18 te Delft (ZH)
12062,NULL,Oude Delft 24 te Delft (ZH)
12063,NULL,Oude Delft 26 te Delft (ZH)
12064,NULL,Oude Delft 28 te Delft (ZH)
12065,NULL,Oude Delft 30 te Delft (ZH)
12066,NULL,Oude Delft 36 te Delft (ZH) e.a.
12067,NULL,Oude Delft 38 te Delft (ZH) e.a.
12068,NULL,Oude Delft 46 te Delft (ZH) e.a.
12069,NULL,Oude Delft 48 te Delft (ZH)
12070,NULL,Oude Delft 50 te Delft (ZH)
12071,NULL,Oude Delft 52 te Delft (ZH)
12072,NULL,Oude Delft 56 te Delft (ZH)
12073,NULL,Oude Delft 58 te Delft (ZH)
12074,NULL,Oude Delft 60 te Delft (ZH)
12075,NULL,Oude Delft 64 te Delft (ZH)
12076,NULL,Oude Delft 66 te Delft (ZH)
12077,NULL,Oude Delft 68 te Delft (ZH)
12078,NULL,Oude Delft 70 te Delft (ZH)
12079,NULL,Oude Delft 72 te Delft (ZH)
12080,NULL,Oude Delft 74 te Delft (ZH) e.a.
12081,NULL,"Oude Delft 82, Locatie: voorheen Oude Delft 80 te Delft (ZH) e.a."
12082,NULL,Oude Delft 86 te Delft (ZH)
12083,NULL,Oude Delft 88 te Delft (ZH) e.a.
12084,NULL,Oude Delft 90 te Delft (ZH) e.a.
12085,NULL,Oude Delft 94 te Delft (ZH)
12086,NULL,Oude Delft 96 te Delft (ZH)
12087,NULL,Oude Delft 98 te Delft (ZH) e.a.
12088,Nathan Straushuis,Oude Delft 106 te Delft (ZH)
12089,NULL,Oude Delft 116 te Delft (ZH) e.a.
12090,NULL,Oude Delft 118 te Delft (ZH)
12091,NULL,Oude Delft 120 te Delft (ZH)
12092,NULL,Oude Delft 126 te Delft (ZH)
12093,NULL,Oude Delft 128 te Delft (ZH) e.a.
12094,NULL,Oude Delft 130 te Delft (ZH)
12095,NULL,Oude Delft bij 130 te Delft (ZH) e.a.
12096,NULL,Oude Delft 132 te Delft (ZH)
12097,NULL,Oude Delft 136 te Delft (ZH)
12098,NULL,Oude Delft 138 te Delft (ZH)
12099,NULL,Oude Delft 140 te Delft (ZH) e.a.
12100,NULL,Oude Delft 142 te Delft (ZH)
12101,NULL,Oude Delft 148 te Delft (ZH)
12102,NULL,Oude Delft 150 te Delft (ZH) e.a.
12103,NULL,Oude Delft 152 te Delft (ZH)
12104,NULL,Oude Delft 154 te Delft (ZH)
12105,NULL,Oude Delft 156 te Delft (ZH)
12106,NULL,Oude Delft 158 te Delft (ZH)
12107,NULL,Oude Delft 162 te Delft (ZH) e.a.
12108,NULL,Oude Delft 164 te Delft (ZH)
12109,NULL,Oude Delft 166 te Delft (ZH)
12110,NULL,Oude Delft 168 te Delft (ZH) e.a.
12111,NULL,Oude Delft 170 te Delft (ZH)
12112,NULL,Oude Delft 172 te Delft (ZH)
12113,NULL,Oude Delft 174 te Delft (ZH)
12114,NULL,Oude Delft 176 te Delft (ZH)
12115,NULL,Oude Delft 178 te Delft (ZH)
12116,NULL,Oude Delft 180 te Delft (ZH)
12117,NULL,Oude Delft 184 te Delft (ZH)
12118,NULL,Oude Delft 186 te Delft (ZH)
12119,NULL,Oude Delft 188 te Delft (ZH)
12120,NULL,Oude Delft 190 te Delft (ZH)
12121,NULL,Oude Delft 194 te Delft (ZH)
12122,NULL,Oude Delft 196 te Delft (ZH)
12123,NULL,Oude Delft 198 te Delft (ZH)
12124,NULL,Oude Delft 200 te Delft (ZH) e.a.
12125,NULL,Oude Delft 204 te Delft (ZH) e.a.
12126,NULL,Oude Delft 206 te Delft (ZH)
12127,NULL,Oude Delft 208 te Delft (ZH)
12128,NULL,Oude Delft 210 te Delft (ZH)
12129,NULL,Oude Delft 212 te Delft (ZH)
12130,NULL,Oude Delft 214 te Delft (ZH)
12131,NULL,Oude Delft 216 te Delft (ZH)
12132,NULL,Oude Delft 224 te Delft (ZH) e.a.
12133,NULL,Oude Delft 234 te Delft (ZH)
12134,NULL,Oude Kerkstraat 4 A te Delft (ZH) e.a.
12135,NULL,Oude Kerkstraat 6 te Delft (ZH) e.a.
12136,NULL,Oude Kerkstraat 7 te Delft (ZH)
12137,NULL,Oude Kerkstraat 8 te Delft (ZH)
12138,NULL,Oude Kerkstraat 10 te Delft (ZH) e.a.
12139,NULL,Oude Kerkstraat 11 te Delft (ZH)
12140,NULL,Oude Langendijk 1 te Delft (ZH) e.a.
12141,NULL,Oude Langendijk 6 te Delft (ZH) e.a.
12142,NULL,Oude Langendijk 7 te Delft (ZH) e.a.
12143,NULL,Oude Langendijk 20 te Delft (ZH)
12144,NULL,Oude Langendijk 21 te Delft (ZH) e.a.
12145,NULL,Oude Langendijk 23 te Delft (ZH) e.a.
12146,NULL,Oude Langendijk 23 D te Delft (ZH) e.a.
12147,NULL,Oude Langendijk 24 te Delft (ZH) e.a.
12148,NULL,Oude Langendijk 25 te Delft (ZH)
12149,NULL,"Paardenmarkt 46, Locatie: voorheen Paardenmarkt 45 te Delft (ZH)"
12150,NULL,Paardenmarkt 56 te Delft (ZH) e.a.
12151,NULL,Kantoorgracht 76 te Delft (ZH) e.a.
12152,NULL,Papenstraat 7 te Delft (ZH)
12153,NULL,Papenstraat 20 te Delft (ZH)
12154,NULL,Papenstraat bij 20 te Delft (ZH)
12155,NULL,Peperstraat 11 te Delft (ZH) e.a.
12156,NULL,Phoenixstraat 30 te Delft (ZH)
12157,NULL,Phoenixstraat 85 te Delft (ZH)
12158,NULL,Phoenixstraat 111 te Delft (ZH)
12159,NULL,Phoenixstraat 112 te Delft (ZH)
12160,NULL,Rietveld 6 te Delft (ZH) e.a.
12161,NULL,Rietveld 8 te Delft (ZH)
12162,NULL,Pluympot 2 te Delft (ZH)
12163,NULL,Pluympot 2 te Delft (ZH)
12164,NULL,Rietveld 50 te Delft (ZH)
12166,Hammenpoort,Rotterdamseweg 155 te Delft (ZH)
12167,NULL,Schiekade 2 te Delft (ZH) e.a.
12168,NULL,Schieweg 146 te Delft (ZH) e.a.
12169,NULL,Schieweg 156 te Delft (ZH)
12170,Vijverschie,Schieweg 192 te Schipluiden (Midden-Delfland ZH) e.a.
12171,NULL,Schoolstraat 4 te Delft (ZH) e.a.
12172,NULL,Schoolstraat 18 te Delft (ZH)
12173,NULL,"Schoolstraat 18, Locatie: (voorheen nr. 20) te Delft (ZH)"
12174,NULL,Schoolstraat 28 te Delft (ZH) e.a.
12175,NULL,Verwersdijk 47 te Delft (ZH) e.a.
12176,NULL,Verwersdijk 53 te Delft (ZH) e.a.
12177,NULL,Verwersdijk 59 te Delft (ZH) e.a.
12178,NULL,Verwersdijk 63 te Delft (ZH)
12179,NULL,Verwersdijk 85 te Delft (ZH)
12180,NULL,Verwersdijk 87 te Delft (ZH)
12181,NULL,Verwersdijk 97 A te Delft (ZH)
12182,NULL,Verwersdijk 99 te Delft (ZH)
12183,NULL,Verwersdijk 14 te Delft (ZH) e.a.
12184,NULL,Verwersdijk 20 te Delft (ZH) e.a.
12185,NULL,Doelenplein 1 A te Delft (ZH) e.a.
12186,NULL,Verwersdijk 100 te Delft (ZH)
12187,NULL,Verwersdijk 164 te Delft (ZH)
12189,NULL,Vlamingstraat 77 te Delft (ZH)
12190,NULL,Voldersgracht 1 te Delft (ZH)
12191,NULL,Voldersgracht 5 te Delft (ZH)
12192,De Vergulde Pauw,Voldersgracht 6 te Delft (ZH) e.a.
12193,NULL,Voldersgracht 10 te Delft (ZH) e.a.
12194,NULL,Voldersgracht 11 te Delft (ZH)
12195,NULL,Voldersgracht 15 te Delft (ZH) e.a.
12196,NULL,Voldersgracht 16 te Delft (ZH)
12197,NULL,Voldersgracht 29 te Delft (ZH)
12198,NULL,Voorstraat 1 te Delft (ZH) e.a.
12199,NULL,Voorstraat 3 te Delft (ZH)
12200,NULL,Voorstraat 5 te Delft (ZH)
12201,NULL,Voorstraat 7 te Delft (ZH)
12202,NULL,Voorstraat 11 te Delft (ZH)
12203,NULL,Voorstraat 13 te Delft (ZH)
12204,NULL,Voorstraat 17 te Delft (ZH)
12205,NULL,Voorstraat 19 te Delft (ZH)
12206,NULL,Voorstraat 25 te Delft (ZH) e.a.
12207,NULL,Voorstraat 53 te Delft (ZH)
12208,NULL,Voorstraat 55 te Delft (ZH)
12209,NULL,Voorstraat 61 te Delft (ZH)
12210,NULL,Voorstraat 63 te Delft (ZH)
12211,NULL,Voorstraat 65 te Delft (ZH)
12212,NULL,Voorstraat 67 te Delft (ZH)
12213,NULL,Voorstraat 77 te Delft (ZH)
12214,NULL,Voorstraat 79 te Delft (ZH)
12215,NULL,Voorstraat 99 te Delft (ZH)
12216,NULL,Voorstraat 101 te Delft (ZH)
12217,NULL,Voorstraat 4 te Delft (ZH) e.a.
12218,NULL,Voorstraat 6 te Delft (ZH) e.a.
12219,NULL,Voorstraat 8 te Delft (ZH) e.a.
12220,NULL,Voorstraat 10 te Delft (ZH) e.a.
12221,NULL,Voorstraat 12 te Delft (ZH)
12222,NULL,Voorstraat 14 te Delft (ZH)
12223,NULL,Voorstraat 22 te Delft (ZH)
12224,NULL,Voorstraat 42 te Delft (ZH)
12225,NULL,Voorstraat 48 te Delft (ZH)
12226,NULL,Voorstraat 50 te Delft (ZH)
12227,NULL,Voorstraat 56 te Delft (ZH)
12228,NULL,Voorstraat 60 te Delft (ZH)
12229,NULL,Voorstraat 64 te Delft (ZH) e.a.
12230,NULL,Voorstraat 70 te Delft (ZH)
12231,NULL,Voorstraat 72 te Delft (ZH) e.a.
12232,NULL,Voorstraat 76 te Delft (ZH)
12233,NULL,Voorstraat 80 te Delft (ZH) e.a.
12234,NULL,Voorstraat 86 te Delft (ZH)
12236,NULL,Voorstraat 96 te Delft (ZH)
12238,NULL,Voorstraat 98 te Delft (ZH) e.a.
12239,NULL,Voorstraat 102 te Delft (ZH) e.a.
12240,NULL,Vrouwjuttenland 11 te Delft (ZH) e.a.
12241,NULL,Vrouwjuttenland 15 te Delft (ZH)
12242,NULL,Vrouwjuttenland 31 A te Delft (ZH)
12243,NULL,Vrouwjuttenland 16 te Delft (ZH)
12244,NULL,Vrouwjuttenland 20 te Delft (ZH)
12245,NULL,Vrouwenregt 2 te Delft (ZH)
12246,NULL,Vrouwenregt 4 te Delft (ZH)
12247,NULL,Vrouwenregt 5 te Delft (ZH)
12248,NULL,Vrouwenregt 8 te Delft (ZH)
12249,NULL,Vrouwenregt 9 te Delft (ZH)
12250,NULL,Vrouwenregt 10 te Delft (ZH)
12251,NULL,Vrouwenregt 14 te Delft (ZH)
12252,NULL,Vrouwenregt 15 te Delft (ZH) e.a.
12253,NULL,Westvest 5 te Delft (ZH)
12254,NULL,Westvest 9 te Delft (ZH)
12255,NULL,"Oude Delft bij 49, Locatie: aan de Westvest te Delft (ZH)"
12257,NULL,Wijnhaven 7 te Delft (ZH) e.a.
12258,NULL,Wijnhaven 8 te Delft (ZH) e.a.
12259,NULL,Wijnhaven 10 te Delft (ZH) e.a.
12260,NULL,Wijnhaven 12 te Delft (ZH) e.a.
12261,NULL,Wijnhaven 13 te Delft (ZH)
12262,NULL,Wijnhaven 14 te Delft (ZH) e.a.
12263,NULL,Wijnhaven 15 te Delft (ZH) e.a.
12264,NULL,Wijnhaven 16 te Delft (ZH) e.a.
12265,NULL,Wijnhaven 18 te Delft (ZH) e.a.
12266,NULL,Wijnhaven 19 te Delft (ZH) e.a.
12267,NULL,Wijnhaven 21 te Delft (ZH)
12268,De Prinsenvloot,Wijnhaven 22 te Delft (ZH) e.a.
12269,NULL,Delfgauwseweg bij 246 te Delft (ZH)
12270,NULL,Schieweg bij 168 te Delft (ZH)
12271,NULL,Hazepad bij 1 te Delfgauw (Pijnacker-Nootdorp ZH)
12272,Agnietenbrug,bij Oosteinde 33 over de gasthuisgracht te Delft (ZH)
12273,Bagijnhofbrug,"bij Oude Delft 192, over het water van de Oude Delft te Delft (ZH)"
12274,NULL,"tegenover Oude Delft 183B, over het water van de Oude Delft te Delft (ZH)"
12275,Bloedbrug,"bij Vlamingstraat 1 A, over het water van de Vlaminggracht te Delft (ZH)"
12276,Boterbrug,"bij Boterbrug 1 t/m 17, over de Botergracht te Delft (ZH)"
12277,Bijbelbrug,"bij Jacob Gerritstraat 26, over de Oude Langendijksgracht te Delft (ZH)"
12278,Catharijnebrug,"bij Oosteinde 1, over het water van het Oosteinde te Delft (ZH)"
12279,Drapeniersbrug,"Vrouwjuttenland bij 36, Locatie: Boogbrug over water v/h Rietveld te Delft (ZH)"
12280,NULL,"bij Vlamingstraat 113, aan het einde van de Vlaminggracht te Delft (ZH)"
12281,NULL,bij Gasthuissteeg 25 te Delft (ZH)
12282,NULL,bij Oude Delft 144 te Delft (ZH)
12283,NULL,bij Oude Delft 173 te Delft (ZH)
12284,NULL,"bij Hippolytusbuurt 47, over het water van de Nieuwe Delft te Delft (ZH)"
12285,Hoogbrug,"bij Achterom 3, bij de Lange Geer te Delft (ZH)"
12286,NULL,"bij Koornmarkt 1, over het water van de Nieuwe Delft te Delft (ZH)"
12287,NULL,"bij Nickersteeg 1, over het water van de Oude Delft te Delft (ZH)"
12288,Jeronymusbrug,bij Nieuwstraat 2 te Delft (ZH)
12290,NULL,"bij Kolk 1, over het water van de Noord Kolk te Delft (ZH)"
12291,Kaakbrug,BY Markt 1 te Delft (ZH)
12292,Lakenweversbrug,"bij Choorstraat 60, over het water van de Verwersgracht te Delft (ZH)"
12293,Leeuwebrug,"bij Huyterstraat 1, over het water van de Nieuwe Delft te Delft (ZH)"
12294,Minrebroersbrug,"bij Oosteinde 165, over het water van de Holsgracht te Delft (ZH)"
12295,Musquetierbrug,"bij Molenstraat 48, over de Verwersgracht te Delft (ZH)"
12296,Oostpoortbrug,Oostpoort bij 1 te Delft (ZH)
12297,Oudemanhuisbrug,bij Voldersgracht 21 te Delft (ZH)
12298,Poelbrug,"Oude kerkstraat bij 12, over het water van de Nieuwe Delft te Delft (ZH)"
12299,NULL,"bij Oude Delft 1, a.h. einde van de Oude en de Nieuwe Delft te Delft (ZH)"
12300,Schout van der Meerbrug,Nieuwe Langendijk bij 1 te Delft (ZH)
12301,Schreibrug,"bij Voldersgracht 33, over het water van de Vrouwengracht te Delft (ZH)"
12302,St. Stevensbrug,"Bij Kolk 26, over het water van de Nieuwe Delft te Delft (ZH)"
12303,Teemsbrug,Oude Langendijk bij 2 te Delft (ZH)
12304,Touwbrug,tegenover Wijnhaven 7 te Delft (ZH)
12305,Visbrug,"Bij Voorstraat 52, over het water van de Nieuwe Delft te Delft (ZH)"
12306,Vrouwe van Rijnsburgerbrug,Bij Vrouwenregt 11 te Delft (ZH)
12307,Warmoesbrug,"bij Nieuwstraat 15, over het water van de Nieuwe Delft te Delft (ZH)"
12308,Waterslootsebrug,bij Westvest 1 te Delft (ZH)
12309,Weesbrug,Bij Breestraat 1 te Delft (ZH)
12310,Adam,Molenberg 21 te Delfzijl (GR)
12311,NULL,TO Waterstraat 1 te Delfzijl (GR)
12312,NULL,De Oude Weg 8 te Elst (Rhenen UT)
12313,NULL,Ossenweg 2 te Delfzijl (GR)
12315,NULL,Ossenweg 31 te Delfzijl (GR)
12316,NULL,Ossenweg 33 te Delfzijl (GR)
12317,NULL,Ossenweg 4 te Delfzijl (GR)
12318,Aeolus,Borgshof 24 te Farmsum (Delfzijl GR)
12320,NULL,Op de Wierde 1 te Farmsum (Delfzijl GR)
12321,NULL,Op de Wierde bij 1 te Farmsum (Delfzijl GR)
12323,NULL,Pijpplein tegenover 1 Ongd te Farmsum (Delfzijl GR)
12324,NULL,"Torenpad 3, Locatie: Hoek Bakkerspad te Delfzijl (GR)"
12325,NULL,Heveskes bij 204 te Farmsum (Delfzijl GR)
12326,NULL,Hoofdstraat 6 te Meedhuizen (Delfzijl GR)
12328,NULL,Torenpad 1 te Delfzijl (GR)
12329,NULL,Grotestraat 3 te Denekamp (Dinkelland OV)
12330,NULL,Nicolaasplein bij 1 te Denekamp (Dinkelland OV)
12334,NULL,Gravenallee bij 30 te Denekamp (Dinkelland OV)
12335,Het Hazelbekke,Vasserweg 32 te Nutter (Dinkelland OV)
12337,NULL,Kerkplein 2 te Denekamp (Dinkelland OV)
12338,Nicolaasmolen,Ootmarsumsestraat 28 te Denekamp (Dinkelland OV)
12339,NULL,Uelserdijk 5 te Oud Ootmarsum (Dinkelland OV) e.a.
12342,NULL,Knik bij 49 te Denekamp (Dinkelland OV)
12343,NULL,Harseveldweg bij 6 te Tilligte (Dinkelland OV)
12344,NULL,Kampstieweg bij 5 te Denekamp (Dinkelland OV)
12345,NULL,Harseveldweg 4 te Tilligte (Dinkelland OV)
12346,NULL,Brookmanweg bij 4 te Lattrop-Breklenkamp (Dinkelland OV)
12347,NULL,Jonkershoesweg bij 4 te Lattrop-Breklenkamp (Dinkelland OV)
12349,NULL,Rotmanweg 9 te Lattrop-Breklenkamp (Dinkelland OV)
12350,NULL,Dennenkampsweg 2 te Agelo (Dinkelland OV)
12352,NULL,Weerselosestraat bij 33 te Agelo (Dinkelland OV)
12353,NULL,Nijenkampsweg bij 4 te Agelo (Dinkelland OV)
12354,NULL,Weerselosestraat 9 te Agelo (Dinkelland OV)
12355,NULL,Dusinksweg bij 14 te Agelo (Dinkelland OV)
12356,NULL,Kleinesweg bij 1 te Agelo (Dinkelland OV)
12357,NULL,Bergvennenweg 7 te Lattrop-Breklenkamp (Dinkelland OV)
12358,NULL,Dorpsstraat 1 te Lattrop-Breklenkamp (Dinkelland OV)
12360,NULL,Lubberdinksweg 15 te Denekamp (Dinkelland OV)
12361,NULL,Rammelbeekweg 16 te Denekamp (Dinkelland OV)
12363,NULL,Damweg bij 13 te Tilligte (Dinkelland OV)
12366,Groot kasteel Deurne,Haageind 37 te Deurne (NB) e.a.
12367,Klein kasteel Deurne,Haageind 60 te Deurne (NB)
12368,NULL,Waterradmolen beekje de Vlier a/h Haageind te Deurne (NB)
12369,NULL,Helmondseweg 5 te Deurne (NB)
12371,NULL,Kerkstraat 17 te Deurne (NB)
12372,NULL,Markt 9 te Deurne (NB)
12373,NULL,Veldstraat 39 te Deurne (NB)
12374,NULL,Haageind 61 te Deurne (NB)
12375,NULL,Hoofdstraat 36 te Liessel (Deurne NB)
12376,NULL,Molenhuisweg 7 te Vlierden (Deurne NB)
12377,NULL,Molenhuisweg 4 te Vlierden (Deurne NB)
12378,NULL,Pastoriestraat 23 te Vlierden (Deurne NB)
12380,NULL,Zeilbergsestraat 98 te Deurne (NB)
12381,NULL,Bergkerkplein bij 7 te Deventer (OV)
12382,NULL,Achter de Broederen 2 te Deventer (OV)
12383,NULL,Achter de Broederen 4 te Deventer (OV)
12384,NULL,Achter de Broederen 6 te Deventer (OV)
12385,NULL,Achter de Broederen 8 te Deventer (OV)
12386,NULL,Achter de Muren Vispoort 12 te Deventer (OV) e.a.
12387,NULL,Achter de Muren Vispoort 16 te Deventer (OV)
12388,NULL,Achter de Muren Vispoort 18 te Deventer (OV)
12389,NULL,Achter de Muren Zandpoort 12 te Deventer (OV)
12390,NULL,Achter de Muren Vispoort 28 te Deventer (OV)
12391,NULL,Achter de Muren Vispoort 50 te Deventer (OV)
12392,NULL,Assenstraat 55 te Deventer (OV) e.a.
12393,NULL,Assenstraat 59 te Deventer (OV) e.a.
12394,NULL,Assenstraat 67 te Deventer (OV) e.a.
12395,NULL,Assenstraat 67 te Deventer (OV) e.a.
12396,NULL,Assenstraat 81 te Deventer (OV)
12397,De Blauwe Steen,Assenstraat 143 te Deventer (OV) e.a.
12398,NULL,Assenstraat 4 te Deventer (OV)
12399,NULL,Assenstraat 6 te Deventer (OV)
12400,NULL,Assenstraat 6 A te Deventer (OV)
12401,NULL,Assenstraat 8 te Deventer (OV)
12402,De Wezel,Assenstraat 10 te Deventer (OV)
12403,NULL,Assenstraat 12 te Deventer (OV)
12404,NULL,Assenstraat 14 te Deventer (OV)
12405,NULL,Assenstraat 16 te Deventer (OV) e.a.
12406,NULL,Assenstraat 20 te Deventer (OV) e.a.
12407,NULL,Assenstraat 22 te Deventer (OV)
12408,NULL,Assenstraat 34 te Deventer (OV) e.a.
12409,NULL,Assenstraat 50 te Deventer (OV)
12410,NULL,Assenstraat 82 te Deventer (OV) e.a.
12411,NULL,Assenstraat 82 te Deventer (OV) e.a.
12412,NULL,Assenstraat 114 te Deventer (OV) e.a.
12413,NULL,Bagijnenstraat 5 te Deventer (OV)
12414,NULL,Bagijnenstraat 9 te Deventer (OV) e.a.
12415,NULL,Bagijnenstraat 17 te Deventer (OV) e.a.
12416,NULL,Bergkerkplein 14 te Deventer (OV)
12417,NULL,Bergkerkplein 2 te Deventer (OV) e.a.
12418,NULL,Bergkerkplein 4 te Deventer (OV) e.a.
12419,NULL,Bergkerkplein 5 te Deventer (OV)
12420,NULL,Bergkerkplein 6 te Deventer (OV)
12421,NULL,Bergkerkplein 12 te Deventer (OV)
12422,NULL,Bergkerkplein 13 te Deventer (OV)
12423,NULL,Bergkerkplein 14 te Deventer (OV)
12424,NULL,Bergkerkplein 16 te Deventer (OV)
12425,NULL,Bergschild 1 te Deventer (OV)
12426,NULL,Bergschild 3 te Deventer (OV) e.a.
12427,NULL,Bergschild 7 te Deventer (OV)
12428,NULL,Bergschild 9 te Deventer (OV)
12429,NULL,Bergschild 15 te Deventer (OV)
12430,NULL,Bergschild 23 te Deventer (OV) e.a.
12431,NULL,Bergschild 27 te Deventer (OV)
12432,NULL,Bergschild 29 te Deventer (OV)
12433,NULL,Bergschild 39 te Deventer (OV)
12434,NULL,Bergschild 14 te Deventer (OV)
12435,NULL,Bergschild 16 te Deventer (OV)
12436,NULL,Bergschild 18 te Deventer (OV) e.a.
12437,NULL,Bergschild 22 te Deventer (OV)
12438,NULL,Bergschild 24 te Deventer (OV) e.a.
12439,NULL,Bergschild 28 te Deventer (OV) e.a.
12440,NULL,Bergschild 32 te Deventer (OV) e.a.
12441,NULL,Bergstraat 1 te Deventer (OV) e.a.
12442,NULL,Bergstraat 5 te Deventer (OV)
12443,NULL,Bergstraat 7 te Deventer (OV) e.a.
12444,NULL,Bergstraat 11 te Deventer (OV)
12445,NULL,Bergstraat 17 te Deventer (OV)
12446,NULL,Bergstraat 19 te Deventer (OV) e.a.
12447,NULL,Gemeenteweg 254 te Staphorst (OV) e.a.
12448,NULL,Bergstraat 23 te Deventer (OV)
12449,NULL,Bergstraat 25 te Deventer (OV)
12450,NULL,Bergstraat 27 te Deventer (OV)
12451,NULL,Bergstraat 29 te Deventer (OV)
12452,NULL,Bergstraat 31 te Deventer (OV) e.a.
12453,NULL,Bergstraat 41 te Deventer (OV) e.a.
12454,NULL,Bergstraat 47 te Deventer (OV)
12455,NULL,Bergstraat 49 te Deventer (OV)
12456,NULL,Bergstraat 51 te Deventer (OV)
12457,NULL,Bergstraat 53 te Deventer (OV)
12458,NULL,Bergstraat 2 te Deventer (OV) e.a.
12459,NULL,Bergstraat 6 te Deventer (OV) e.a.
12460,NULL,Bergstraat 10 te Deventer (OV)
12461,NULL,Bergstraat 16 te Deventer (OV)
12462,NULL,Bergstraat 24 te Deventer (OV) e.a.
12463,NULL,Bergstraat 28 te Deventer (OV)
12464,NULL,Bergstraat 44 te Deventer (OV) e.a.
12465,NULL,Bergstraat 48 te Deventer (OV) e.a.
12466,Bolwerkshof,Bolwerksweg 10 te Deventer (OV)
12467,De Bolwerksmolen,Bolwerksweg 6 te Deventer (OV)
12468,NULL,Boterstraat bij 3 te Deventer (OV)
12469,Olde Munte/ Vogelsang,Boterstraat 3 te Deventer (OV)
12470,NULL,Boterstraat 2 te Deventer (OV)
12471,NULL,Boterstraat 4 te Deventer (OV) e.a.
12472,NULL,Boterstraat 8 te Deventer (OV)
12473,NULL,Boterstraat 10 te Deventer (OV)
12474,NULL,Brink bij 11 te Deventer (OV)
12475,NULL,Brink 1 te Deventer (OV)
12476,NULL,Brink 2 te Deventer (OV)
12477,NULL,Brink 3 te Deventer (OV) e.a.
12478,NULL,Brink 6 te Deventer (OV) e.a.
12479,NULL,Brink 8 te Deventer (OV) e.a.
12480,NULL,Brink 9 te Deventer (OV)
12481,NULL,Brink 10 te Deventer (OV)
12482,NULL,Brink 12 te Deventer (OV) e.a.
12483,NULL,Oude Rijksweg 15 te Staphorst (OV)
12484,NULL,Brink bij 13 te Deventer (OV)
12485,NULL,Brink 14 te Deventer (OV)
12486,NULL,Brink 16 te Deventer (OV)
12487,NULL,Brink 18 te Deventer (OV) e.a.
12488,NULL,Brink 21 te Deventer (OV)
12489,NULL,Brink 22 te Deventer (OV)
12490,NULL,Brink 23 te Deventer (OV)
12491,NULL,Brink 24 te Deventer (OV)
12492,NULL,Brink 26 te Deventer (OV)
12493,NULL,Brink 29 te Deventer (OV)
12494,NULL,Brink 30 te Deventer (OV)
12495,NULL,Brink 31 te Deventer (OV)
12496,NULL,Brink 32 te Deventer (OV)
12497,NULL,Brink 33 te Deventer (OV)
12498,NULL,Brink 34 te Deventer (OV)
12499,NULL,Brink 36 te Deventer (OV) e.a.
12500,NULL,Brink 37 te Deventer (OV)
12501,NULL,Brink 38 te Deventer (OV)
12502,NULL,Brink 46 te Deventer (OV)
12503,Kronenburg,Brink 48 te Deventer (OV) e.a.
12504,NULL,Brink 50 te Deventer (OV) e.a.
12505,NULL,Brink 53 te Deventer (OV)
12506,NULL,Brink 54 te Deventer (OV)
12507,In de drie haringen,Brink 55 te Deventer (OV)
12508,NULL,Brink 57 te Deventer (OV)
12509,NULL,Brink 58 te Deventer (OV)
12510,NULL,Brink 59 te Deventer (OV)
12511,NULL,Brink 60 te Deventer (OV)
12512,NULL,Brink 62 te Deventer (OV) e.a.
12513,NULL,Brink 64 te Deventer (OV)
12514,NULL,Brink bij 64 te Deventer (OV)
12515,NULL,Brink 66 te Deventer (OV) e.a.
12516,NULL,Brink 67 te Deventer (OV)
12517,NULL,Brink 68 te Deventer (OV)
12518,NULL,Brink 69 te Deventer (OV)
12519,NULL,Brink 72 te Deventer (OV)
12520,NULL,Brink 74 te Deventer (OV)
12521,NULL,Brink 75 te Deventer (OV)
12522,NULL,Brink 76 te Deventer (OV)
12523,In den Kruydhof,Brink 77 te Deventer (OV)
12524,NULL,Brink 78 te Deventer (OV)
12525,NULL,Brink 79 te Deventer (OV)
12526,NULL,Brink 80 te Deventer (OV)
12527,NULL,Brink 83 te Deventer (OV)
12528,NULL,Brink 84 te Deventer (OV)
12529,NULL,Brink 85 te Deventer (OV)
12530,NULL,Brink 86 te Deventer (OV)
12531,NULL,Brink 87 te Deventer (OV)
12532,Pennickshoek,Brink 88 te Deventer (OV)
12533,NULL,Brink 89 te Deventer (OV)
12534,Penninckshuis,Brink 89 te Deventer (OV)
12535,NULL,Brink 90 te Deventer (OV)
12536,NULL,Brink 91 te Deventer (OV)
12537,NULL,Brink 92 te Deventer (OV)
12538,NULL,Brink 95 te Deventer (OV)
12539,NULL,Brink 97 te Deventer (OV)
12540,NULL,Brink 98 te Deventer (OV) e.a.
12541,NULL,Brink 101 te Deventer (OV)
12542,NULL,Broederenstraat 41 te Deventer (OV)
